,dataset,dimensions,dof,gamma_init,gamma_method,hsic_value,mi_value,samples,scorer,trial
238,tstudent,3.0,5.0,1.6295908621720976,silverman,0.6591828497848828,0.09462019761686542,50.0,ctka,4.0
239,tstudent,3.0,6.0,1.6295908621720976,silverman,0.6420712181705466,0.053865134685035336,50.0,ctka,4.0
240,tstudent,3.0,7.0,1.6295908621720976,silverman,0.635666774514967,0.04341251735059952,50.0,ctka,4.0
241,tstudent,3.0,8.0,1.6295908621720976,silverman,0.6319470682044727,0.03921320738960899,50.0,ctka,4.0
242,tstudent,3.0,9.0,1.6295908621720976,silverman,0.6276392421083906,0.03591213821822643,50.0,ctka,4.0
243,tstudent,3.0,1.0,1.6295908621720976,silverman,0.019453320534574048,0.4432951207521845,50.0,hsic,5.0
244,tstudent,3.0,2.0,1.6295908621720976,silverman,0.018348461400004488,0.23932912281410024,50.0,hsic,5.0
245,tstudent,3.0,3.0,1.6295908621720976,silverman,0.018667466128994205,0.16155102944708152,50.0,hsic,5.0
246,tstudent,3.0,4.0,1.6295908621720976,silverman,0.018434046887160663,0.12227332094197212,50.0,hsic,5.0
247,tstudent,3.0,5.0,1.6295908621720976,silverman,0.018304112589889555,0.09937813616541943,50.0,hsic,5.0
248,tstudent,3.0,6.0,1.6295908621720976,silverman,0.018046625144016698,0.05862307323358934,50.0,hsic,5.0
249,tstudent,3.0,7.0,1.6295908621720976,silverman,0.01796424300707277,0.04817045589915352,50.0,hsic,5.0
250,tstudent,3.0,8.0,1.6295908621720976,silverman,0.017925370157073454,0.043971145938162995,50.0,hsic,5.0
251,tstudent,3.0,9.0,1.6295908621720976,silverman,0.01788957548939401,0.040670076766781665,50.0,hsic,5.0
252,tstudent,3.0,1.0,1.6295908621720976,silverman,0.6944827887978684,0.4432951207521845,50.0,tka,5.0
253,tstudent,3.0,2.0,1.6295908621720976,silverman,0.5949420185672175,0.23932912281410024,50.0,tka,5.0
254,tstudent,3.0,3.0,1.6295908621720976,silverman,0.5977687511340655,0.16155102944708152,50.0,tka,5.0
255,tstudent,3.0,4.0,1.6295908621720976,silverman,0.5859221265203023,0.12227332094197212,50.0,tka,5.0
256,tstudent,3.0,5.0,1.6295908621720976,silverman,0.5781097136218308,0.09937813616541943,50.0,tka,5.0
257,tstudent,3.0,6.0,1.6295908621720976,silverman,0.560130313931174,0.05862307323358934,50.0,tka,5.0
258,tstudent,3.0,7.0,1.6295908621720976,silverman,0.5539764550448109,0.04817045589915352,50.0,tka,5.0
259,tstudent,3.0,8.0,1.6295908621720976,silverman,0.5511319446566406,0.043971145938162995,50.0,tka,5.0
260,tstudent,3.0,9.0,1.6295908621720976,silverman,0.5486463801033437,0.040670076766781665,50.0,tka,5.0
261,tstudent,3.0,1.0,1.6295908621720976,silverman,0.6859538977087168,0.4432951207521845,50.0,ctka,5.0
262,tstudent,3.0,2.0,1.6295908621720976,silverman,0.5495602951890487,0.23932912281410024,50.0,ctka,5.0
263,tstudent,3.0,3.0,1.6295908621720976,silverman,0.5309761554787823,0.16155102944708152,50.0,ctka,5.0
264,tstudent,3.0,4.0,1.6295908621720976,silverman,0.5249296164005838,0.12227332094197212,50.0,ctka,5.0
265,tstudent,3.0,5.0,1.6295908621720976,silverman,0.5213459432947498,0.09937813616541943,50.0,ctka,5.0
266,tstudent,3.0,6.0,1.6295908621720976,silverman,0.513232248953159,0.05862307323358934,50.0,ctka,5.0
267,tstudent,3.0,7.0,1.6295908621720976,silverman,0.5112132531666478,0.04817045589915352,50.0,ctka,5.0
268,tstudent,3.0,8.0,1.6295908621720976,silverman,0.5108405761651045,0.043971145938162995,50.0,ctka,5.0
269,tstudent,3.0,9.0,1.6295908621720976,silverman,0.5113260027613465,0.040670076766781665,50.0,ctka,5.0
270,tstudent,10.0,1.0,1.0229165005053464,silverman,0.019584592719481552,1.1439962956727054,50.0,hsic,1.0
271,tstudent,10.0,2.0,1.0229165005053464,silverman,0.01958394736406671,0.8606011851837062,50.0,hsic,1.0
272,tstudent,10.0,3.0,1.0229165005053464,silverman,0.019581711772547517,0.7279869980889332,50.0,hsic,1.0
273,tstudent,10.0,4.0,1.0229165005053464,silverman,0.01958310533887433,0.6488440210730977,50.0,hsic,1.0
274,tstudent,10.0,5.0,1.0229165005053464,silverman,0.01958526413784439,0.5958526742360374,50.0,hsic,1.0
275,tstudent,10.0,6.0,1.0229165005053464,silverman,0.019585072016984426,0.47528432270187476,50.0,hsic,1.0
276,tstudent,10.0,7.0,1.0229165005053464,silverman,0.019584840115968383,0.4318625526441916,50.0,hsic,1.0
277,tstudent,10.0,8.0,1.0229165005053464,silverman,0.01958475153353901,0.4106690378163421,50.0,hsic,1.0
278,tstudent,10.0,9.0,1.0229165005053464,silverman,0.019584710228331744,0.3910638784521851,50.0,hsic,1.0
279,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9990711135575174,1.1439962956727054,50.0,tka,1.0
280,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9991526179079327,0.8606011851837062,50.0,tka,1.0
281,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9991504272884187,0.7279869980889332,50.0,tka,1.0
282,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9993195728232206,0.6488440210730977,50.0,tka,1.0
283,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9994754316242525,0.5958526742360374,50.0,tka,1.0
284,tstudent,10.0,6.0,1.0229165005053464,silverman,0.9994795515253415,0.47528432270187476,50.0,tka,1.0
285,tstudent,10.0,7.0,1.0229165005053464,silverman,0.9994322307402603,0.4318625526441916,50.0,tka,1.0
286,tstudent,10.0,8.0,1.0229165005053464,silverman,0.9994085583096235,0.4106690378163421,50.0,tka,1.0
287,tstudent,10.0,9.0,1.0229165005053464,silverman,0.9993956206961377,0.3910638784521851,50.0,tka,1.0
288,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9991000214348781,1.1439962956727054,50.0,ctka,1.0
289,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9991902494563737,0.8606011851837062,50.0,ctka,1.0
290,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9991864531347565,0.7279869980889332,50.0,ctka,1.0
291,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9993490045176739,0.6488440210730977,50.0,ctka,1.0
292,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9994951577837704,0.5958526742360374,50.0,ctka,1.0
293,tstudent,10.0,6.0,1.0229165005053464,silverman,0.9995005881452629,0.47528432270187476,50.0,ctka,1.0
294,tstudent,10.0,7.0,1.0229165005053464,silverman,0.9994554323543121,0.4318625526441916,50.0,ctka,1.0
295,tstudent,10.0,8.0,1.0229165005053464,silverman,0.9994330557798178,0.4106690378163421,50.0,ctka,1.0
296,tstudent,10.0,9.0,1.0229165005053464,silverman,0.9994214197476671,0.3910638784521851,50.0,ctka,1.0
297,tstudent,10.0,1.0,1.0229165005053464,silverman,0.019566987374465078,1.1675533094996753,50.0,hsic,2.0
298,tstudent,10.0,2.0,1.0229165005053464,silverman,0.01956771086004943,0.884158199010671,50.0,hsic,2.0
299,tstudent,10.0,3.0,1.0229165005053464,silverman,0.019557002974256842,0.7515440119159006,50.0,hsic,2.0
300,tstudent,10.0,4.0,1.0229165005053464,silverman,0.01956086197727042,0.6724010349000651,50.0,hsic,2.0
301,tstudent,10.0,5.0,1.0229165005053464,silverman,0.019563205273720755,0.6194096880630048,50.0,hsic,2.0
302,tstudent,10.0,6.0,1.0229165005053464,silverman,0.019561500021507267,0.4988413365288446,50.0,hsic,2.0
303,tstudent,10.0,7.0,1.0229165005053464,silverman,0.01956321423515284,0.455419566471159,50.0,hsic,2.0
304,tstudent,10.0,8.0,1.0229165005053464,silverman,0.01956403222101294,0.4342260516433071,50.0,hsic,2.0
305,tstudent,10.0,9.0,1.0229165005053464,silverman,0.019564914260722804,0.4146208922791525,50.0,hsic,2.0
306,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9890002829630812,1.1675533094996753,50.0,tka,2.0
307,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9959090465186266,0.884158199010671,50.0,tka,2.0
308,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9953668484327756,0.7515440119159006,50.0,tka,2.0
309,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9962924026080582,0.6724010349000651,50.0,tka,2.0
310,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9968242206621105,0.6194096880630048,50.0,tka,2.0
311,tstudent,10.0,6.0,1.0229165005053464,silverman,0.995542552656874,0.4988413365288446,50.0,tka,2.0
312,tstudent,10.0,7.0,1.0229165005053464,silverman,0.995953649292915,0.455419566471159,50.0,tka,2.0
313,tstudent,10.0,8.0,1.0229165005053464,silverman,0.9961099251492008,0.4342260516433071,50.0,tka,2.0
314,tstudent,10.0,9.0,1.0229165005053464,silverman,0.9962283626672193,0.4146208922791525,50.0,tka,2.0
315,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9891878593371384,1.1675533094996753,50.0,ctka,2.0
316,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9961657877973648,0.884158199010671,50.0,ctka,2.0
317,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9957167421088503,0.7515440119159006,50.0,ctka,2.0
318,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9965727455733819,0.6724010349000651,50.0,ctka,2.0
319,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9970652512419691,0.6194096880630048,50.0,ctka,2.0
320,tstudent,10.0,6.0,1.0229165005053464,silverman,0.9957998506600246,0.4988413365288446,50.0,ctka,2.0
321,tstudent,10.0,7.0,1.0229165005053464,silverman,0.9961773376833335,0.455419566471159,50.0,ctka,2.0
322,tstudent,10.0,8.0,1.0229165005053464,silverman,0.9963191893868646,0.4342260516433071,50.0,ctka,2.0
323,tstudent,10.0,9.0,1.0229165005053464,silverman,0.9964253870573746,0.4146208922791525,50.0,ctka,2.0
324,tstudent,10.0,1.0,1.0229165005053464,silverman,0.019577130188145914,1.151439741797506,50.0,hsic,3.0
325,tstudent,10.0,2.0,1.0229165005053464,silverman,0.019587519916008506,0.8680446313085067,50.0,hsic,3.0
326,tstudent,10.0,3.0,1.0229165005053464,silverman,0.019588304724246282,0.7354304442137338,50.0,hsic,3.0
327,tstudent,10.0,4.0,1.0229165005053464,silverman,0.019576925322190138,0.6562874671978982,50.0,hsic,3.0
328,tstudent,10.0,5.0,1.0229165005053464,silverman,0.019578189246236014,0.6032961203608379,50.0,hsic,3.0
329,tstudent,10.0,6.0,1.0229165005053464,silverman,0.01958132235223459,0.4827277688266778,50.0,hsic,3.0
330,tstudent,10.0,7.0,1.0229165005053464,silverman,0.01958240839015006,0.4393059987689922,50.0,hsic,3.0
331,tstudent,10.0,8.0,1.0229165005053464,silverman,0.019582864192471478,0.41811248394114026,50.0,hsic,3.0
332,tstudent,10.0,9.0,1.0229165005053464,silverman,0.019577031392318447,0.3985073245769857,50.0,hsic,3.0
333,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9977931957098095,1.151439741797506,50.0,tka,3.0
334,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9991114122464838,0.8680446313085067,50.0,tka,3.0
335,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9997321812719616,0.7354304442137338,50.0,tka,3.0
336,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9969326589900942,0.6562874671978982,50.0,tka,3.0
337,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9971929343624026,0.6032961203608379,50.0,tka,3.0
338,tstudent,10.0,6.0,1.0229165005053464,silverman,0.997846940358508,0.4827277688266778,50.0,tka,3.0
339,tstudent,10.0,7.0,1.0229165005053464,silverman,0.9981381053787021,0.4393059987689922,50.0,tka,3.0
340,tstudent,10.0,8.0,1.0229165005053464,silverman,0.998307301326256,0.41811248394114026,50.0,tka,3.0
341,tstudent,10.0,9.0,1.0229165005053464,silverman,0.997874076200142,0.3985073245769857,50.0,tka,3.0
342,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9978606355447777,1.151439741797506,50.0,ctka,3.0
343,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9991365103814508,0.8680446313085067,50.0,ctka,3.0
344,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9997406933252736,0.7354304442137338,50.0,ctka,3.0
345,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9970191986313527,0.6562874671978982,50.0,ctka,3.0
346,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9972672201763259,0.6032961203608379,50.0,ctka,3.0
347,tstudent,10.0,6.0,1.0229165005053464,silverman,0.9978957167120442,0.4827277688266778,50.0,ctka,3.0
348,tstudent,10.0,7.0,1.0229165005053464,silverman,0.9981780257371313,0.4393059987689922,50.0,ctka,3.0
349,tstudent,10.0,8.0,1.0229165005053464,silverman,0.9983428377258425,0.41811248394114026,50.0,ctka,3.0
350,tstudent,10.0,9.0,1.0229165005053464,silverman,0.9979570242232888,0.3985073245769857,50.0,ctka,3.0
351,tstudent,10.0,1.0,1.0229165005053464,silverman,0.019600846743219196,1.141075348031716,50.0,hsic,4.0
352,tstudent,10.0,2.0,1.0229165005053464,silverman,0.019588354715282568,0.8576802375427166,50.0,hsic,4.0
353,tstudent,10.0,3.0,1.0229165005053464,silverman,0.01958788243868732,0.7250660504479437,50.0,hsic,4.0
354,tstudent,10.0,4.0,1.0229165005053464,silverman,0.019587981913101977,0.6459230734321081,50.0,hsic,4.0
355,tstudent,10.0,5.0,1.0229165005053464,silverman,0.019588357934839932,0.5929317265950479,50.0,hsic,4.0
356,tstudent,10.0,6.0,1.0229165005053464,silverman,0.019589753953863538,0.4723633750608877,50.0,hsic,4.0
357,tstudent,10.0,7.0,1.0229165005053464,silverman,0.0195903257513401,0.4289416050032021,50.0,hsic,4.0
358,tstudent,10.0,8.0,1.0229165005053464,silverman,0.01959059160614345,0.40774809017535013,50.0,hsic,4.0
359,tstudent,10.0,9.0,1.0229165005053464,silverman,0.019590802257180254,0.3881429308111956,50.0,hsic,4.0
360,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9979076544331926,1.141075348031716,50.0,tka,4.0
361,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9995158093224428,0.8576802375427166,50.0,tka,4.0
362,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9996240359694003,0.7250660504479437,50.0,tka,4.0
363,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9996981001328612,0.6459230734321081,50.0,tka,4.0
364,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9997362097478082,0.5929317265950479,50.0,tka,4.0
365,tstudent,10.0,6.0,1.0229165005053464,silverman,0.9997998758363996,0.4723633750608877,50.0,tka,4.0
366,tstudent,10.0,7.0,1.0229165005053464,silverman,0.9998153204282639,0.4289416050032021,50.0,tka,4.0
367,tstudent,10.0,8.0,1.0229165005053464,silverman,0.9998204685683617,0.40774809017535013,50.0,tka,4.0
368,tstudent,10.0,9.0,1.0229165005053464,silverman,0.9998221029102202,0.3881429308111956,50.0,tka,4.0
369,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9979650708122996,1.141075348031716,50.0,ctka,4.0
370,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9995216262499323,0.8576802375427166,50.0,ctka,4.0
371,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9996357866391673,0.7250660504479437,50.0,ctka,4.0
372,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9997073528149766,0.6459230734321081,50.0,ctka,4.0
373,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9997442843595844,0.5929317265950479,50.0,ctka,4.0
374,tstudent,10.0,6.0,1.0229165005053464,silverman,0.999806336030973,0.4723633750608877,50.0,ctka,4.0
375,tstudent,10.0,7.0,1.0229165005053464,silverman,0.9998215967098929,0.4289416050032021,50.0,ctka,4.0
376,tstudent,10.0,8.0,1.0229165005053464,silverman,0.9998268009536201,0.40774809017535013,50.0,ctka,4.0
377,tstudent,10.0,9.0,1.0229165005053464,silverman,0.9998286796569053,0.3881429308111956,50.0,ctka,4.0
378,tstudent,10.0,1.0,1.0229165005053464,silverman,0.019601152959765528,1.1548239638327142,50.0,hsic,5.0
379,tstudent,10.0,2.0,1.0229165005053464,silverman,0.019553925379971252,0.871428853343715,50.0,hsic,5.0
380,tstudent,10.0,3.0,1.0229165005053464,silverman,0.019552017736304453,0.738814666248947,50.0,hsic,5.0
381,tstudent,10.0,4.0,1.0229165005053464,silverman,0.01955367764992203,0.6596716892331089,50.0,hsic,5.0
382,tstudent,10.0,5.0,1.0229165005053464,silverman,0.01954195197307032,0.6066803423960487,50.0,hsic,5.0
383,tstudent,10.0,6.0,1.0229165005053464,silverman,0.01955277871800696,0.48611199086189344,50.0,hsic,5.0
384,tstudent,10.0,7.0,1.0229165005053464,silverman,0.019558962255130697,0.44269022080420534,50.0,hsic,5.0
385,tstudent,10.0,8.0,1.0229165005053464,silverman,0.01956187297517113,0.4214967059763559,50.0,hsic,5.0
386,tstudent,10.0,9.0,1.0229165005053464,silverman,0.019564822166853037,0.4018915466121964,50.0,hsic,5.0
387,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9872846146819486,1.1548239638327142,50.0,tka,5.0
388,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9948713759371595,0.871428853343715,50.0,tka,5.0
389,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9959274988666528,0.738814666248947,50.0,tka,5.0
390,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9964485476380219,0.6596716892331089,50.0,tka,5.0
391,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9951563625159775,0.6066803423960487,50.0,tka,5.0
392,tstudent,10.0,6.0,1.0229165005053464,silverman,0.9964328407214738,0.48611199086189344,50.0,tka,5.0
393,tstudent,10.0,7.0,1.0229165005053464,silverman,0.997363372736706,0.44269022080420534,50.0,tka,5.0
394,tstudent,10.0,8.0,1.0229165005053464,silverman,0.997633330548545,0.4214967059763559,50.0,tka,5.0
395,tstudent,10.0,9.0,1.0229165005053464,silverman,0.9978910915614667,0.4018915466121964,50.0,tka,5.0
396,tstudent,10.0,1.0,1.0229165005053464,silverman,0.9877460021282314,1.1548239638327142,50.0,ctka,5.0
397,tstudent,10.0,2.0,1.0229165005053464,silverman,0.9951479598302772,0.871428853343715,50.0,ctka,5.0
398,tstudent,10.0,3.0,1.0229165005053464,silverman,0.9961093731361278,0.738814666248947,50.0,ctka,5.0
399,tstudent,10.0,4.0,1.0229165005053464,silverman,0.9965928566691228,0.6596716892331089,50.0,ctka,5.0
400,tstudent,10.0,5.0,1.0229165005053464,silverman,0.9954313181227299,0.6066803423960487,50.0,ctka,5.0
401,tstudent,10.0,6.0,1.0229165005053464,silverman,0.9966164442895239,0.48611199086189344,50.0,ctka,5.0
402,tstudent,10.0,7.0,1.0229165005053464,silverman,0.9975103294786943,0.44269022080420534,50.0,ctka,5.0
403,tstudent,10.0,8.0,1.0229165005053464,silverman,0.9977597723497326,0.4214967059763559,50.0,ctka,5.0
404,tstudent,10.0,9.0,1.0229165005053464,silverman,0.997999163306904,0.4018915466121964,50.0,ctka,5.0
405,tstudent,50.0,1.0,0.6355533035807864,silverman,0.019599981998623384,4.040137067218713,50.0,hsic,1.0
406,tstudent,50.0,2.0,0.6355533035807864,silverman,0.019599997848757572,3.71976901498373,50.0,hsic,1.0
407,tstudent,50.0,3.0,0.6355533035807864,silverman,0.019599995511262635,3.554555544068848,50.0,hsic,1.0
408,tstudent,50.0,4.0,0.6355533035807864,silverman,0.01959999641194533,3.4464325293240377,50.0,hsic,1.0
409,tstudent,50.0,5.0,0.6355533035807864,silverman,0.019599997524880456,3.3674957056223875,50.0,hsic,1.0
410,tstudent,50.0,6.0,0.6355533035807864,silverman,0.01959999913266955,3.149356156381579,50.0,hsic,1.0
411,tstudent,50.0,7.0,0.6355533035807864,silverman,0.01959999950329729,3.0417500641917887,50.0,hsic,1.0
412,tstudent,50.0,8.0,0.6355533035807864,silverman,0.019599999826142012,2.975248383650104,50.0,hsic,1.0
413,tstudent,50.0,9.0,0.6355533035807864,silverman,0.0195999998930304,2.896372634714416,50.0,hsic,1.0
414,tstudent,50.0,1.0,0.6355533035807864,silverman,0.9999999964972556,4.040137067218713,50.0,tka,1.0
415,tstudent,50.0,2.0,0.6355533035807864,silverman,0.9999999999690715,3.71976901498373,50.0,tka,1.0
416,tstudent,50.0,3.0,0.6355533035807864,silverman,0.9999999997039384,3.554555544068848,50.0,tka,1.0
417,tstudent,50.0,4.0,0.6355533035807864,silverman,0.9999999997935145,3.4464325293240377,50.0,tka,1.0
418,tstudent,50.0,5.0,0.6355533035807864,silverman,0.9999999998861536,3.3674957056223875,50.0,tka,1.0
419,tstudent,50.0,6.0,0.6355533035807864,silverman,0.9999999999817866,3.149356156381579,50.0,tka,1.0
420,tstudent,50.0,7.0,0.6355533035807864,silverman,0.9999999999927421,3.0417500641917887,50.0,tka,1.0
421,tstudent,50.0,8.0,0.6355533035807864,silverman,0.9999999999996145,2.975248383650104,50.0,tka,1.0
422,tstudent,50.0,9.0,0.6355533035807864,silverman,0.9999999999998788,2.896372634714416,50.0,tka,1.0
423,tstudent,50.0,1.0,0.6355533035807864,silverman,0.9999999966662645,4.040137067218713,50.0,ctka,1.0
424,tstudent,50.0,2.0,0.6355533035807864,silverman,0.9999999999697351,3.71976901498373,50.0,ctka,1.0
425,tstudent,50.0,3.0,0.6355533035807864,silverman,0.9999999997155591,3.554555544068848,50.0,ctka,1.0
426,tstudent,50.0,4.0,0.6355533035807864,silverman,0.9999999998020201,3.4464325293240377,50.0,ctka,1.0
427,tstudent,50.0,5.0,0.6355533035807864,silverman,0.9999999998903546,3.3674957056223875,50.0,ctka,1.0
428,tstudent,50.0,6.0,0.6355533035807864,silverman,0.9999999999821744,3.149356156381579,50.0,ctka,1.0
429,tstudent,50.0,7.0,0.6355533035807864,silverman,0.9999999999929076,3.0417500641917887,50.0,ctka,1.0
430,tstudent,50.0,8.0,0.6355533035807864,silverman,0.9999999999996219,2.975248383650104,50.0,ctka,1.0
431,tstudent,50.0,9.0,0.6355533035807864,silverman,0.9999999999998815,2.896372634714416,50.0,ctka,1.0
432,tstudent,50.0,1.0,0.6355533035807864,silverman,0.019598487355881624,4.020352426522802,50.0,hsic,2.0
433,tstudent,50.0,2.0,0.6355533035807864,silverman,0.01959989594598914,3.6999843742878777,50.0,hsic,2.0
434,tstudent,50.0,3.0,0.6355533035807864,silverman,0.019599954837527807,3.534770903372956,50.0,hsic,2.0
435,tstudent,50.0,4.0,0.6355533035807864,silverman,0.01959997542231405,3.4266478886281457,50.0,hsic,2.0
436,tstudent,50.0,5.0,0.6355533035807864,silverman,0.01959998471009464,3.3477110649264956,50.0,hsic,2.0
